,stance1_successrate,stance2_successrate,stance3_successrate,stance4_successrate,stance5_successrate,stance6_successrate,stance7_successrate,stance8_successrate,stance9_successrate,stance10_successrate,stance11_successrate,stance12_successrate,stance13_successrate,stance14_successrate,stance1_steps,stance2_steps,stance3_steps,stance4_steps,stance5_steps,stance6_steps,stance7_steps,stance8_steps,stance9_steps,stance10_steps,stance11_steps,stance12_steps,stance13_steps,stance14_steps,stance1_rewards,stance2_rewards,stance3_rewards,stance4_rewards,stance5_rewards,stance6_rewards,stance7_rewards,stance8_rewards,stance9_rewards,stance10_rewards,stance11_rewards,stance12_rewards,stance13_rewards,stance14_rewards
89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,182,51,96,161,75,150,138,504,683,279,122,182,261,-21.530634335230033,-77.49101828087723,-28.12961809235576,-54.880214224869626,-93.57101744991157,-43.73317832784063,-91.4590849906289,-61.65997818594475,-375.85437456301344,-211.34676066811255,-120.80069176714447,-48.32202399212755,-154.17997892091478,-113.6053588200291
90,1,1,1,1,1,1,1,1,1,1,1,1,0,0,51,237,41,112,343,87,313,63,297,629,234,187,0,0,-21.764007816802735,-83.10419673995932,-20.153007041642315,-59.03842417985712,-144.49998340429218,-35.8788200860664,-161.98881444648,-42.740888949559086,-184.59669934182088,-247.01096471435582,-90.00681379208079,-86.4158112371184,0.0,0.0
91,1,1,1,1,1,1,1,1,1,1,1,1,0,0,60,291,39,113,46,487,418,75,394,297,56,99,0,0,-21.364467363996706,-94.82067325696055,-23.70911793528526,-56.93030201807099,-24.530720398975628,-134.9870300247884,-260.5476485713753,-48.98844166950974,-232.42965468775955,-106.85493091231541,-46.079914514771204,-62.15056397292582,0.0,0.0
92,1,1,1,1,1,1,1,1,0,0,0,0,0,0,58,428,50,105,282,132,602,80,0,0,0,0,0,0,-23.09143484930532,-143.83169723658537,-28.595511859565786,-46.21653233049338,-114.12517410583575,-49.4079785032385,-337.4408785914258,-52.09219642152351,0.0,0.0,0.0,0.0,0.0,0.0
93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,145,71,101,43,554,156,76,153,359,416,103,176,72,-22.648826401534553,-54.93795669144829,-43.20042942113737,-57.07648564047974,-24.174913104773452,-227.01246331973078,-107.54516588099251,-48.17924105431673,-92.10335283948368,-149.68586287587812,-158.72928981188412,-52.158206212445414,-103.15109644495428,-38.21663964518219
94,1,1,1,1,1,0,0,0,0,0,0,0,0,0,59,363,38,99,57,0,0,0,0,0,0,0,0,0,-23.971058366901424,-107.95217906452768,-21.47760030992414,-50.78500187004084,-28.835261993297852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1,1,1,0,0,0,0,0,0,0,0,0,0,0,54,220,68,0,0,0,0,0,0,0,0,0,0,0,-21.947447490551536,-92.37392845458832,-39.395848843366394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1,1,1,1,1,1,1,1,1,1,1,1,0,0,48,288,41,118,51,227,255,73,274,347,265,199,0,0,-21.771690557687403,-93.77291305849842,-24.188214788833857,-61.22401108676602,-26.67367006511782,-95.42683429150627,-174.25708364433945,-37.89285673582972,-135.39644132068736,-120.61235102247842,-129.45536641073068,-96.07166983231602,0.0,0.0
97,1,1,1,1,1,0,0,0,0,0,0,0,0,0,59,214,431,101,55,0,0,0,0,0,0,0,0,0,-23.144535493674443,-78.95490074175655,-182.33622294116546,-53.29630072920001,-29.529452409119394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,126,43,94,50,0,0,0,0,0,0,0,0,0,-20.445224815786162,-48.67906762300128,-23.60812342820266,-52.98065046312529,-27.03142358319583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.177471470457014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1,1,1,1,1,1,0,0,0,0,0,0,0,0,58,465,44,108,78,137,0,0,0,0,0,0,0,0,-22.44846147035205,-156.88999817132938,-28.544113090209237,-56.08003269604697,-48.327995583183124,-96.3391580711577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,1,1,1,1,1,1,1,1,1,1,1,1,0,53,204,46,98,51,153,186,117,291,238,44,147,125,0,-21.698516568466804,-74.91025125061145,-23.032594502871138,-53.49669403231734,-27.687878552780194,-84.24704473641088,-86.91775095175535,-63.481857730676,-150.59400506993654,-109.54087215072104,-42.079679358229264,-84.00804532982387,-86.73802178666307,0.0
102,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,179,34,107,177,0,0,0,0,0,0,0,0,0,-22.380207165516683,-71.00192771887764,-15.66730833639952,-57.799741700381034,-104.32677165749601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,301,40,92,51,69,189,87,0,0,0,0,0,0,-21.14643140245617,-103.59964944295137,-25.159684396805535,-53.19877609948839,-29.255333322545685,-36.520867486043755,-135.80594372735985,-46.86259781007663,0.0,0.0,0.0,0.0,0.0,0.0
104,1,1,1,1,1,1,1,1,1,0,0,0,0,0,59,160,63,78,151,104,223,65,246,0,0,0,0,0,-21.955507978592692,-64.90363133661019,-33.6224101427454,-40.40530076914251,-67.9767856363415,-64.9832479676154,-120.48207556943434,-41.51303816273023,-214.53803469397855,0.0,0.0,0.0,0.0,0.0
105,1,1,1,1,1,0,0,0,0,0,0,0,0,0,113,227,249,274,99,0,0,0,0,0,0,0,0,0,-31.36125318459652,-91.62819188810967,-98.85606961026744,-117.22791045129502,-47.87011219692225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1,1,1,1,1,1,1,1,1,0,0,0,0,0,55,160,38,101,53,114,88,138,567,0,0,0,0,0,-22.729366083853524,-65.03511744590251,-21.23424106635931,-53.57558165244788,-27.55807490206746,-68.58897133379317,-46.636924413271636,-71.23789426059234,-427.55451773429576,0.0,0.0,0.0,0.0,0.0
107,1,1,1,1,1,0,0,0,0,0,0,0,0,0,47,151,57,123,53,0,0,0,0,0,0,0,0,0,-20.80371032352142,-67.67540959268273,-33.00787292109599,-65.81920883185433,-27.571255029926654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,1,1,1,1,1,1,1,1,1,1,1,0,0,48,172,48,110,38,87,102,144,445,284,187,212,0,0,-21.176329600562646,-66.99275909085794,-26.386746306809545,-53.83611440061934,-19.944599135252016,-50.38792865144025,-75.14400322919687,-84.8717826710209,-254.2274703573136,-108.66698048118425,-107.43336564436707,-103.51700702066587,0.0,0.0
109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,176,65,91,43,139,46,139,457,370,72,65,247,435,-21.00242135249749,-88.01472932318632,-37.322196406971955,-53.801541752964646,-24.663813216842907,-58.6331152150798,-29.55342954975624,-80.65231272602442,-328.96085523226577,-144.75065370229578,-52.088479268441525,-32.04864203498521,-119.28249404988551,-179.29034292209013
110,1,1,1,1,0,0,0,0,0,0,0,0,0,0,57,152,163,133,0,0,0,0,0,0,0,0,0,0,-22.47644686087103,-57.417885047129374,-67.68579408751893,-60.86767882844322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,57,142,43,252,0,0,0,0,0,0,0,0,0,0,-21.780711928015165,-53.34789201965344,-22.14824297324581,-105.52808394859716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,214,47,121,110,206,179,150,184,325,231,83,365,238,-24.827491955470315,-83.16549578003797,-26.818122377135033,-65.79920454414307,-47.04835247836885,-105.04327714595367,-157.83136758560943,-70.72886113661988,-119.28832551279774,-143.4083622378821,-94.97210804467687,-41.63903217390042,-277.8069130886685,-124.72829103650389
113,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,189,38,234,50,155,0,0,0,0,0,0,0,0,-21.70938668189459,-78.96225924426855,-21.99420522714001,-102.27237955788685,-26.116257281651087,-74.28104960837828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1,1,1,1,1,1,1,1,1,1,1,1,0,0,53,121,33,131,153,75,131,153,482,403,308,69,0,0,-21.928152857896652,-41.40734151229916,-16.969134917060902,-71.49970731851792,-73.54948514336671,-42.21491759141633,-56.229641905925085,-74.05483240827203,-286.4319585318649,-125.7729368647707,-158.23616830259706,-40.797106213634386,0.0,0.0
115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,479,39,129,167,69,294,74,314,544,214,72,179,191,-23.19698537548311,-164.316605694371,-22.753960163695787,-69.26616070038975,-83.8411126655056,-42.41694701582463,-159.15458508087286,-45.49579756889528,-197.86272752159576,-208.65527247067237,-106.32955337114736,-41.71440829399949,-94.17890005878415,-80.637553412432
116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,185,0,0,0,0,0,0,0,0,0,0,0,0,-22.73142831951655,-74.94875251900947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,145,54,96,121,73,298,67,0,0,0,0,0,0,-22.150271859344357,-50.927639486074824,-24.93583665473507,-46.21784069806349,-56.34948368591075,-43.55130294019833,-136.45532097499256,-43.02939724577466,0.0,0.0,0.0,0.0,0.0,0.0
118,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,163,231,90,49,0,0,0,0,0,0,0,0,0,-23.059552540808653,-68.36306272681462,-86.7815502538167,-48.79554792460291,-25.969020747539265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,1,1,1,1,1,0,0,0,0,0,0,0,0,59,203,179,92,58,80,0,0,0,0,0,0,0,0,-22.626848360617323,-81.20959196322929,-86.24193025107805,-42.85998409779014,-29.089838225080804,-50.37825837512472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1,1,1,1,1,0,0,0,0,0,0,0,0,0,55,297,41,103,43,0,0,0,0,0,0,0,0,0,-22.7855504212779,-92.09989559229857,-23.0546421139816,-51.70377564365278,-20.869904675137825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,174,51,115,153,76,91,73,141,688,120,117,247,194,-22.275043207359925,-67.46397063292518,-30.506581155625327,-61.83421995613433,-75.37662635785884,-47.59992095837143,-64.76991592465598,-38.60347290314131,-93.11234787103778,-263.7906959787074,-77.3297947629441,-69.18142847982067,-122.66426381252658,-92.44724747305312
122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,345,41,84,152,96,227,76,106,199,227,238,135,219,-22.726669840992685,-114.33019885419844,-18.731222234118327,-40.83019098110431,-61.41483544535668,-54.72733292584592,-125.42153548985031,-49.36050824280323,-70.09485419567257,-82.00245560951423,-110.18784135789578,-104.59369442909804,-96.63964856378804,-111.66118295023232
123,1,1,1,1,1,1,1,1,1,1,0,0,0,0,57,163,233,94,52,136,47,214,506,385,0,0,0,0,-22.28349324764235,-67.72339510580436,-124.48610295588365,-56.48953469165929,-26.91206019402701,-66.65728762836427,-30.730412318855368,-110.97900875299048,-314.7937240384616,-169.78868162075793,0.0,0.0,0.0,0.0
124,1,1,1,1,1,1,1,0,0,0,0,0,0,0,58,203,41,86,248,177,71,0,0,0,0,0,0,0,-24.252982436702325,-75.02515499399706,-22.54916877559274,-44.929074259919524,-121.25847715941683,-61.87520396414161,-50.33449747730639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,1,1,1,1,1,1,1,1,1,0,0,0,0,47,177,57,98,50,199,188,194,691,237,0,0,0,0,-21.047082748091047,-65.24865736749497,-34.684670412825525,-57.03850119494438,-26.671841950662948,-110.05962780107483,-141.02398958742063,-103.95212367932517,-330.82350992981753,-114.29185977851805,0.0,0.0,0.0,0.0
126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.23263852780978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,276,0,0,0,0,0,0,0,0,0,0,0,0,-21.608577901069754,-86.2019729052477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,1,1,1,1,1,1,1,1,1,1,0,0,0,55,162,56,90,55,219,155,71,125,191,42,0,0,0,-22.71428626209719,-65.71543944252755,-33.726810205212054,-50.990081987817526,-28.68673244979569,-129.97079823416453,-108.7515627498875,-48.14872417391231,-74.7885632399071,-89.56881011309694,-32.81304895093886,0.0,0.0,0.0
129,1,1,1,1,1,1,1,1,1,1,1,1,0,0,49,175,43,104,111,210,50,200,168,337,678,265,0,0,-21.073131248807922,-75.43850613260173,-22.35380234513173,-59.032813138619986,-49.51727594730371,-94.12350934506466,-37.66629672928691,-144.268130155394,-119.91177472394884,-113.911504768233,-257.76388773356035,-94.58060340959189,0.0,0.0
130,1,1,1,1,1,0,0,0,0,0,0,0,0,0,64,444,37,87,198,0,0,0,0,0,0,0,0,0,-24.322419067770053,-135.46690362952282,-19.225985849420017,-42.60307785814939,-99.15854037803913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,1,1,1,1,1,1,1,1,1,1,0,0,0,49,170,51,124,305,174,209,68,285,625,53,0,0,0,-20.996660912405602,-74.59974875968328,-29.16200959095155,-57.136889740513034,-156.0099550673451,-61.429138880875755,-143.45664703343297,-47.04119154439837,-166.16324057898626,-259.470130073304,-43.048229533324644,0.0,0.0,0.0
132,1,1,1,1,1,1,1,1,1,1,1,1,1,0,54,335,41,98,52,409,74,72,298,205,275,103,133,0,-21.157623000012332,-101.77701206356456,-19.68529603152729,-49.72767986637398,-27.469563193479328,-183.09187716800847,-71.02603676831379,-39.20455752757595,-149.36846599021533,-72.37148791197409,-140.9741962290047,-50.50651467582994,-91.87753318064567,0.0
133,1,1,1,1,1,1,1,1,0,0,0,0,0,0,57,153,42,102,198,121,98,132,0,0,0,0,0,0,-21.841758721038964,-63.9877365041122,-16.689739078763477,-52.91952079132191,-93.82795630200962,-87.54713097304726,-72.91204847617986,-70.17045224523453,0.0,0.0,0.0,0.0,0.0,0.0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,155,339,100,52,0,0,0,0,0,0,0,0,0,-22.44442096026944,-73.04743125916472,-152.31651124782275,-54.48306248546538,-29.574196983980524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,1,1,0,0,0,0,0,0,0,0,0,0,0,48,349,38,0,0,0,0,0,0,0,0,0,0,0,-21.420069686970344,-123.38270895464981,-23.13539542524789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1,1,1,1,1,1,1,1,1,1,0,0,0,0,52,235,55,95,169,153,43,86,255,320,0,0,0,0,-22.88776107170659,-93.56397749735115,-36.288474389708725,-49.5125699760942,-72.46744976380273,-79.16158035071618,-33.888858526491994,-42.928601665786815,-141.18315643478408,-122.7075014029538,0.0,0.0,0.0,0.0
138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,371,47,118,47,81,223,180,145,237,51,147,254,237,-22.928624506155067,-95.85945731491287,-25.99030040500353,-62.01774478162818,-22.721552449081916,-55.6586148577307,-105.74499005994193,-113.04400910226417,-86.64899135337906,-120.45958580340685,-42.95528627256325,-59.55125371609954,-176.44995816476023,-109.18949992346246
139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,193,0,0,0,0,0,0,0,0,0,0,0,0,-23.300573324150886,-77.58135808768556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1,1,1,1,1,1,1,1,0,0,0,0,0,0,49,257,33,96,162,72,205,61,0,0,0,0,0,0,-21.843473541426473,-90.96993182508966,-16.29397856303085,-53.181462715952236,-83.1732450622429,-40.287389753896136,-108.23372782574033,-34.84329824478458,0.0,0.0,0.0,0.0,0.0,0.0
141,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,275,38,123,105,208,48,194,0,0,0,0,0,0,-21.567831206044506,-100.02122474166286,-20.723897672716827,-63.621485746679745,-59.78534110225602,-92.10725135359064,-26.791524032166077,-107.96769910219732,0.0,0.0,0.0,0.0,0.0,0.0
142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,444,37,102,56,110,514,242,306,190,336,70,247,187,-22.74897260931107,-139.2563722087049,-17.296560087297394,-52.85814585466105,-33.33185473659028,-68.67272566901026,-349.0828255621964,-136.77566989095007,-153.07501640381815,-79.56279502748974,-167.50959731347984,-42.887385458455874,-166.8287461461042,-94.98600397763786
143,1,1,1,1,0,0,0,0,0,0,0,0,0,0,65,425,39,141,0,0,0,0,0,0,0,0,0,0,-23.191481240721753,-149.03334656894856,-23.333230426383377,-65.44720262807802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1,1,1,1,0,0,0,0,0,0,0,0,0,0,56,461,42,125,0,0,0,0,0,0,0,0,0,0,-23.082342618919974,-147.99723982199586,-24.855517858372828,-64.1273648006714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,1,1,0,0,0,0,0,0,0,0,0,0,0,55,392,44,0,0,0,0,0,0,0,0,0,0,0,-23.145886508727163,-123.25314546409344,-27.674816003475204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,1,1,1,1,0,0,0,0,0,0,0,0,0,58,435,39,128,44,0,0,0,0,0,0,0,0,0,-22.593459704655437,-133.80108601192373,-21.311896711998028,-63.12507018692962,-21.933551848214872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,1,1,1,1,1,1,1,0,0,0,0,0,0,54,160,44,108,58,110,118,189,0,0,0,0,0,0,-21.51073900284028,-66.08295685793493,-22.654895859844334,-60.76012259521298,-31.917158051021666,-71.04077171084502,-74.2264371196112,-93.23113675577538,0.0,0.0,0.0,0.0,0.0,0.0
148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,59,198,0,0,0,0,0,0,0,0,0,0,0,0,-22.117029267018648,-76.7812363289762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1,1,1,1,0,0,0,0,0,0,0,0,0,0,53,165,36,98,0,0,0,0,0,0,0,0,0,0,-22.045133706785776,-73.26697461642974,-16.24850603811294,-56.79764318017619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,1,1,1,1,1,0,0,0,0,0,0,0,0,57,462,40,283,51,184,0,0,0,0,0,0,0,0,-23.28143456895501,-142.3728664906216,-23.60787196666594,-110.43133040354031,-26.327708042981744,-96.6827550874278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1,1,1,1,1,1,0,0,0,0,0,0,0,0,62,181,50,98,275,335,0,0,0,0,0,0,0,0,-22.81529229380548,-92.60389385525818,-24.144722707376655,-49.517817111209624,-106.53283445556673,-127.85682629259946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.11931306343568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1,1,1,1,1,1,1,1,1,1,1,1,0,0,53,215,136,107,136,81,147,70,278,268,44,116,0,0,-22.290991401306492,-89.67128705435694,-79.72400237954682,-63.17349357220884,-71.85714057196977,-50.54853071968883,-90.33352032946685,-38.362640992410945,-130.11122666950624,-146.54941498073075,-34.1980772114497,-51.31055147205459,0.0,0.0
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.61614536995907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1,1,1,1,1,1,1,1,1,0,0,0,0,0,59,413,42,107,50,129,251,73,99,0,0,0,0,0,-22.99367872157053,-127.62745384072268,-22.255195553021245,-57.426478569305914,-27.747481414096498,-83.25083248753695,-128.2851495339107,-43.564146209910696,-61.747577997100926,0.0,0.0,0.0,0.0,0.0
156,1,1,1,1,1,0,0,0,0,0,0,0,0,0,53,173,52,97,53,0,0,0,0,0,0,0,0,0,-21.918887398082326,-81.66198926467095,-29.83154684499204,-55.346326708457745,-27.979497237846573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1,1,1,1,1,1,1,1,1,1,1,1,0,0,53,402,40,99,178,252,375,73,294,545,231,155,0,0,-22.647504862113152,-112.55596474621312,-22.246867819618974,-51.23658174243351,-75.68805498165727,-110.1628934521851,-198.3000357080305,-42.93157153454781,-224.94458969264832,-214.88310452999127,-83.6790590033599,-72.78051382933126,0.0,0.0
158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68,178,0,0,0,0,0,0,0,0,0,0,0,0,-26.470117904238773,-89.14097377886014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,1,1,1,1,1,1,1,0,0,0,0,0,0,49,188,38,106,189,131,102,214,0,0,0,0,0,0,-21.519922458688967,-69.13947483035952,-21.039201095166387,-59.89920990963103,-107.11352864766273,-43.59897300043826,-69.70383456491923,-106.71837936721059,0.0,0.0,0.0,0.0,0.0,0.0
160,1,1,1,1,1,1,1,0,0,0,0,0,0,0,56,190,70,118,274,72,57,0,0,0,0,0,0,0,-22.226216366369414,-74.01328855453289,-26.422887235491917,-56.82171190193752,-126.37020282762215,-46.49750505274361,-41.54972393222511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,462,0,0,0,0,0,0,0,0,0,0,0,0,-21.8794917966214,-150.33100567218796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,124,45,89,53,0,0,0,0,0,0,0,0,0,-22.767740203841697,-52.81391286956568,-26.007557021603557,-50.07674301467534,-27.601880389174163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1,1,1,1,0,0,0,0,0,0,0,0,0,0,53,131,42,429,0,0,0,0,0,0,0,0,0,0,-20.87130196071165,-47.80478614158201,-26.467607111769958,-203.92693227584718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1,1,1,1,0,0,0,0,0,0,0,0,0,0,82,473,133,116,0,0,0,0,0,0,0,0,0,0,-26.71092706003689,-177.29269117262515,-63.10479804816813,-57.78135592280977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,482,19,97,172,136,235,80,405,323,81,91,138,282,-24.52624978405541,-167.71063106374172,-5.96932256227116,-52.076188566794144,-73.35922416904111,-103.89462688936511,-135.54447032183523,-54.110706717738175,-190.05732266342932,-144.84677428845563,-29.778146261049084,-41.62999409852835,-90.75419708880247,-175.55989472307814
166,1,1,1,1,1,1,1,1,1,1,0,0,0,0,52,202,102,91,169,193,53,168,338,377,0,0,0,0,-22.513571134022836,-79.7755603414653,-52.4112083837481,-54.295897143652596,-88.6266376786699,-74.39656590213504,-40.34007054002329,-91.33010119328763,-203.97553178351757,-154.77184301785852,0.0,0.0,0.0,0.0
167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,151,66,87,176,122,181,225,230,605,332,126,650,407,-23.559021984327142,-72.84044198485614,-41.31635137347958,-47.4415748263099,-88.28401277385812,-49.63806839298841,-125.50223775819856,-109.80488460484942,-155.19733042472865,-201.50877063020644,-185.03895780506744,-60.03343769897138,-796.711829493255,-202.73640804224797
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.71350504510326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,1,1,1,1,1,1,1,1,0,0,0,0,0,51,548,45,108,47,113,191,68,120,0,0,0,0,0,-20.774823642670825,-168.47833291383552,-23.523283974373943,-56.08453832880068,-24.334700258443817,-58.083921288067614,-120.48604053570057,-43.6777512847682,-78.62086025915066,0.0,0.0,0.0,0.0,0.0
170,1,1,1,1,1,1,1,1,0,0,0,0,0,0,55,361,39,101,162,105,204,59,0,0,0,0,0,0,-22.580596694525937,-109.1617924122533,-23.17643528377121,-57.757011726978725,-77.16316815820959,-58.54173081161701,-107.17658524275852,-34.72616121832442,0.0,0.0,0.0,0.0,0.0,0.0
171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,226,36,86,53,108,208,74,264,570,295,81,126,255,-23.10387595590786,-101.65226013769473,-19.941238104746905,-48.25039248839451,-28.85607413421681,-62.30036992423307,-151.232130182533,-45.43520165192079,-156.28542513544969,-271.67409813151556,-165.55527814166464,-53.17436644472908,-66.01810565534245,-181.19007621889818
172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,224,39,95,190,90,339,79,400,498,291,102,129,461,-21.49509804414775,-85.85166042526008,-18.098825510734898,-52.447439938571705,-85.56821579850954,-54.09534680183955,-167.9548834044571,-49.904096237010144,-325.6129893435763,-136.85122153033188,-113.8824500849561,-48.57335953299615,-86.18269736826632,-153.14801612829515
173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,123,35,105,58,629,397,54,264,312,74,100,495,105,-21.184293688671183,-48.58651190203986,-16.555096403642864,-61.42292852095028,-32.368063370196666,-180.32019009880017,-266.3877996957925,-31.72466771051033,-139.70665678631775,-128.22121280234146,-58.904178434076925,-42.97739464635913,-369.3089785251984,-46.19522695990513
174,1,1,1,1,1,1,1,1,1,1,1,1,0,0,49,154,31,96,51,106,77,92,349,498,59,118,0,0,-21.297653687426266,-54.020198133333274,-16.43999533496646,-52.70749826984362,-27.73554058307953,-73.13299680263971,-41.792783438327604,-52.371338384752555,-210.382898491907,-176.80561876810998,-35.50711737880823,-49.38197392550251,0.0,0.0
175,1,1,1,1,1,0,0,0,0,0,0,0,0,0,60,279,42,121,43,0,0,0,0,0,0,0,0,0,-24.392452346734988,-81.25472803906447,-25.17561272548638,-62.52645902791064,-22.817259356630654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.88524338595874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,1,1,1,0,0,0,0,0,0,0,0,0,0,51,253,47,119,0,0,0,0,0,0,0,0,0,0,-22.01019392163793,-95.09688772182427,-27.618751818234355,-63.86877172974747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1,1,1,1,1,1,1,1,1,1,0,0,0,0,53,278,42,105,44,181,220,92,106,505,0,0,0,0,-21.926673675802434,-128.27140264148042,-27.363720938153648,-59.207192808563185,-24.184306418239824,-108.40646664053565,-105.5375623089785,-45.914223960565806,-71.70975035238129,-186.1375397506298,0.0,0.0,0.0,0.0
