,stance1_successrate,stance2_successrate,stance3_successrate,stance1_steps,stance2_steps,stance3_steps,stance1_rewards,stance2_rewards,stance3_rewards
9285,1,1,1,61,36,144,-25.879988322658022,-9.90017894324655,-41.06712906908182
9286,1,1,1,56,72,101,-27.035885709424527,-26.20701747555828,-26.885510712341404
9287,1,1,1,48,33,118,-23.114334456414152,-9.569121884382914,-22.040821691173022
9288,1,1,1,50,29,146,-24.41198118930498,-8.719146159300609,-31.028989557784705
9289,1,1,1,56,173,89,-23.72397749689817,-105.39058752264188,-22.57849302430463
9290,1,0,0,47,201,0,-23.010241246348475,-299.5406522458821,0.0
9291,1,1,1,55,47,108,-24.797408826874978,-14.909478012179038,-19.493995111432973
9292,1,1,1,104,73,129,-27.892526888097876,-24.66052421642892,-28.12683333613496
9293,1,1,1,57,59,161,-24.665682853318383,-19.701955814456696,-43.71588160639747
9294,1,0,0,52,201,0,-22.538299950288028,-122.12498458448648,0.0
9295,1,0,0,48,201,0,-22.51909208599242,-127.34786214992668,0.0
9296,1,1,1,160,83,102,-38.62465123513997,-28.720341657007694,-21.777239943051885
9297,1,1,1,56,44,107,-24.05499120954243,-12.796696670006172,-19.46477061255113
9298,1,1,1,47,21,199,-23.038375327685248,-5.45867642438196,-41.65357059834189
9299,1,1,0,128,78,201,-31.61769367557798,-26.435093413714817,-54.57601819450028
9300,1,0,0,54,201,0,-22.304814131705,-129.47607254508978,0.0
9301,1,1,1,61,39,114,-26.095274475522505,-13.478737313059593,-25.114934947671994
9302,1,1,1,50,46,153,-21.087608992217245,-14.023727152370329,-25.955206418465334
9303,1,0,0,61,201,0,-27.047991024843725,-114.52444554318517,0.0
9304,1,0,0,54,201,0,-24.758458960507806,-138.42915311328096,0.0
9305,1,1,1,49,30,127,-23.4818012400889,-8.496075320294821,-29.282061939718837
9306,1,1,1,50,22,95,-23.875936894153682,-6.1097631323424215,-20.255494205614376
9307,1,0,0,156,201,0,-36.290184042518,-107.75890675366736,0.0
9308,1,1,1,50,58,95,-22.52910505657389,-21.79096804344065,-21.165423284780882
9309,1,1,1,56,30,117,-24.667154513844054,-8.287997356774778,-29.57325577617108
9310,1,0,0,51,201,0,-23.59427580186001,-295.05429577311264,0.0
9311,1,1,0,53,56,201,-26.44100470471351,-18.644789846168496,-114.74422233685476
9312,0,0,0,201,0,0,-74.43031882152373,0.0,0.0
9313,1,0,0,53,201,0,-23.48281891569807,-131.523226615964,0.0
9314,1,1,1,48,48,119,-23.548421319392126,-14.542392807001537,-23.152400411571335
9315,1,1,1,55,28,121,-24.653279592191268,-6.553684853747354,-30.235513402457855
9316,1,0,0,97,201,0,-29.22749452364212,-108.54723764337818,0.0
9317,1,0,0,48,201,0,-22.805630733211913,-234.70182912546045,0.0
9318,1,1,0,51,25,201,-23.553732829704103,-6.949285361728407,-184.27450893772243
9319,1,1,1,48,50,92,-21.79691488376838,-16.734167804752786,-18.011553515930757
9320,1,1,1,55,23,153,-26.216129802872857,-6.016739915788655,-43.223723311887426
9321,1,0,0,53,201,0,-26.071724156860846,-132.59645675209106,0.0
9322,1,0,0,51,201,0,-22.826113999154483,-191.88503751301425,0.0
9323,1,1,1,50,34,97,-22.12733749352351,-9.472467980039504,-22.550945391466946
9324,1,1,1,52,23,128,-24.193427148810898,-6.136226304037944,-41.22048700598027
9325,1,0,0,58,201,0,-24.98523442092139,-128.03095392150186,0.0
9326,1,1,1,50,41,98,-21.985254686931558,-11.987164458229655,-23.24064845483233
9327,1,1,0,47,21,201,-22.007927409209834,-5.7010178943383,-51.052731577027586
9328,1,0,0,52,201,0,-22.550478734777535,-270.2139695431846,0.0
9329,1,1,1,46,27,177,-24.14260554555617,-6.680458153724055,-29.24038098098974
9330,1,0,0,53,201,0,-24.496524949039358,-127.17290017867974,0.0
9331,1,1,1,55,42,101,-21.857823885526454,-13.663719140011235,-20.254092224563045
9332,1,1,1,53,46,101,-24.20449607724323,-13.072417991271593,-21.687768513951116
9333,1,1,1,49,37,97,-22.22480266967002,-10.293581179702601,-21.46738809050632
9334,1,0,0,50,201,0,-24.213840328519424,-193.6509101689574,0.0
9335,1,1,0,43,18,201,-19.542725291169017,-4.878240624348491,-101.31946549112081
9336,1,0,0,50,201,0,-23.099880452120477,-113.588644423269,0.0
9337,1,0,0,52,201,0,-25.87062711216816,-122.72120143717673,0.0
9338,1,1,1,127,86,175,-32.32931760598014,-30.458478286732255,-39.12858057932916
9339,1,1,1,50,25,75,-23.378021439684613,-5.988381010771931,-14.228862779752138
9340,1,0,0,50,201,0,-23.0528750023675,-143.30392225438734,0.0
9341,1,0,0,49,201,0,-24.208336499330496,-119.5320269537897,0.0
9342,1,1,1,54,35,123,-24.431040173048746,-9.703394374179167,-27.1009999268842
9343,1,1,1,51,26,106,-24.002273215120216,-7.882587721584422,-24.02062735818159
9344,1,1,1,51,51,121,-23.50218037784083,-16.17268647689398,-31.687269748677302
9345,1,0,0,59,201,0,-22.665451986419647,-123.3257854757725,0.0
9346,1,0,0,49,201,0,-22.15443652782967,-119.91302438369324,0.0
9347,1,1,1,52,21,140,-25.35051416853805,-6.126781759371246,-25.879614053309897
9348,1,1,0,56,44,201,-24.48868865586636,-13.033330555898596,-42.17213081535028
9349,1,1,1,54,22,108,-25.75305396615293,-5.744858606824168,-23.196979173283463
9350,1,1,1,53,43,109,-26.86763909259975,-13.707188112084678,-22.563022932095734
9351,1,0,0,57,201,0,-25.496998531481132,-124.41321682835428,0.0
9352,1,0,0,47,201,0,-21.428399903908353,-126.79702524626049,0.0
9353,1,0,0,49,201,0,-20.69231344113229,-209.33101155013398,0.0
9354,1,1,1,46,20,195,-23.064063012167804,-5.6139413872092145,-36.40575045192017
9355,1,1,1,55,25,97,-25.69754351505732,-6.937540849822756,-20.434631600587284
9356,1,1,1,60,35,80,-25.4806989178698,-10.09140200293471,-16.5982641309268
9357,1,1,1,48,32,146,-21.47190190508714,-9.137394992854867,-30.328285394590434
9358,1,0,0,47,201,0,-22.98014220417549,-128.30092495177402,0.0
9359,1,0,0,71,201,0,-24.245814331195707,-114.99830855640008,0.0
9360,0,0,0,201,0,0,-67.59016906617701,0.0,0.0
9361,1,1,1,49,21,106,-21.790600762848737,-5.324297222808232,-19.284155876539185
9362,1,1,1,66,38,107,-27.500494187375136,-11.575019073248143,-23.904216732520513
9363,1,0,0,51,201,0,-20.90912390280756,-117.303217641521,0.0
9364,1,1,1,48,24,81,-23.189566360210364,-6.481825865703602,-12.041179343281678
9365,1,0,0,90,201,0,-27.549378345610783,-119.91521592176852,0.0
9366,1,0,0,48,201,0,-21.806196381302883,-119.87766144956947,0.0
9367,1,1,1,52,30,104,-23.605918441824617,-8.092416995649355,-21.876937489337106
9368,1,1,1,53,34,108,-25.348913531369075,-9.298607267855193,-20.055478657915284
9369,1,0,0,50,201,0,-25.599879342353947,-134.23685186372165,0.0
9370,1,0,0,55,201,0,-23.6773593066815,-120.70375807595278,0.0
9371,1,0,0,48,201,0,-23.064133584739082,-138.03280951523203,0.0
9372,1,1,1,56,39,130,-25.913910738617,-9.59580951976763,-25.452956625740285
9373,1,1,1,50,39,115,-21.905443935565103,-12.338519682636807,-22.726500661872453
9374,1,1,1,69,45,105,-24.49322188701016,-13.808137612288588,-26.293039976986424
9375,1,0,0,120,201,0,-23.53278504285059,-134.47271147510568,0.0
9376,1,1,0,49,24,201,-22.88529982273019,-6.656954546772338,-48.54183420570397
9377,1,1,1,53,23,151,-25.276547560714018,-5.7838073230298335,-25.507662550625216
9378,1,0,0,56,201,0,-26.397933731494565,-136.32827438780095,0.0
9379,1,0,0,55,201,0,-21.828755601429105,-119.73027346346676,0.0
9380,1,1,1,68,36,154,-27.981268464450345,-11.342094083547702,-29.64363019135197
9381,1,1,1,53,32,103,-23.912284037544758,-8.226976241102644,-24.44035270860387
9382,1,1,1,60,39,97,-24.131696519243427,-10.673827756054934,-20.584115600905278
9383,1,1,1,52,41,113,-21.850177340014948,-11.850323489968359,-24.37058340470146
9384,1,1,1,47,29,97,-20.757853068876983,-8.298555268551626,-24.179945407558776
9385,1,1,1,57,42,160,-27.473506877868996,-12.539515709875714,-29.75514361512633
9386,1,1,0,48,41,201,-20.92968435399206,-11.974660051536489,-58.751406512736416
9387,1,0,0,60,201,0,-25.722339126005323,-138.3933641257018,0.0
9388,1,1,1,99,58,79,-25.422210651374886,-20.854234096385422,-16.94508084063254
9389,0,0,0,201,0,0,-72.99596599796251,0.0,0.0
9390,1,1,1,49,23,76,-22.75503315929023,-6.148862370098923,-19.355786971807973
9391,1,0,0,59,201,0,-26.372893800754607,-119.87072328435269,0.0
9392,1,0,0,51,201,0,-20.53248740126325,-211.59609971559905,0.0
9393,1,1,1,51,44,89,-21.8209018840675,-15.603382732002903,-20.14979257937685
9394,1,0,0,48,201,0,-22.66075141804278,-127.7443689181768,0.0
9395,1,1,0,50,24,201,-25.099000687277012,-6.238511499364043,-30.108032086695665
9396,1,1,1,49,20,114,-23.37657569232126,-5.181041046898235,-30.591286587541134
9397,1,1,0,93,51,201,-27.71817393930927,-14.929186034419832,-74.86950564577657
9398,1,0,0,48,201,0,-18.73818508783501,-224.79149703033613,0.0
9399,1,0,0,57,201,0,-25.39156382071482,-119.2481742465245,0.0
9400,1,1,1,49,42,103,-22.185250050573018,-13.488000155368091,-24.610122549035783
9401,1,1,1,53,28,72,-25.06302358934959,-6.603193319700699,-14.753976521857103
9402,1,1,0,53,21,201,-22.812273409488434,-5.414203392009839,-53.12443772142298
9403,1,1,1,81,30,123,-26.230316348764458,-9.152346221296776,-25.82888646107292
9404,1,1,0,49,23,201,-22.345237683321848,-5.570090264863014,-37.59657164810214
9405,1,0,0,49,201,0,-23.264736275602555,-120.44450800833083,0.0
9406,1,1,1,50,27,186,-24.075425078665187,-7.157087808453337,-37.35833582243144
9407,1,0,0,52,201,0,-23.24094262241704,-165.40514145133452,0.0
9408,1,1,1,51,21,142,-26.467641208706652,-5.980494023149403,-30.1659827717069
9409,1,1,1,53,38,141,-26.22823652152284,-9.29879143123395,-30.918028465640408
9410,1,1,1,53,23,147,-24.96211524761383,-5.808296198116681,-47.41217363201457
9411,0,0,0,201,0,0,-64.68558009711919,0.0,0.0
9412,1,0,0,155,201,0,-40.301844446179295,-122.96975838355786,0.0
9413,1,1,1,58,42,88,-20.982399404456554,-13.792792601724935,-18.071258690796466
9414,1,0,0,58,201,0,-25.871484906747444,-118.51316626284309,0.0
9415,1,1,0,53,25,201,-24.831656975798786,-6.382681578294806,-52.29703199046417
9416,1,1,1,56,39,103,-22.963351902368366,-11.839685507283352,-22.040802466532412
9417,1,1,1,61,34,92,-22.93525897888843,-9.581392600961575,-18.032152496066434
9418,1,0,0,57,201,0,-27.19672942212533,-325.96501755111206,0.0
9419,1,0,0,62,201,0,-25.064098956541066,-117.75963673910799,0.0
9420,1,0,0,68,201,0,-24.884426682454535,-118.32331997431922,0.0
9421,1,0,0,51,201,0,-21.24406976276866,-121.808953842939,0.0
9422,1,1,1,122,54,114,-27.927331240331544,-17.61841413728988,-24.872170424613696
9423,1,1,1,53,30,85,-23.77705488086805,-7.583570703893385,-15.002492835687141
9424,1,0,0,50,201,0,-25.58615419124722,-209.70827242893156,0.0
9425,1,0,0,54,201,0,-27.012999528256092,-165.9887754091152,0.0
9426,1,0,0,52,201,0,-22.91660393188034,-114.66562017350896,0.0
9427,1,1,1,52,35,89,-23.60560741609114,-11.576376212190395,-18.80888908960411
9428,1,1,1,60,66,151,-24.403920493804883,-23.782078573620147,-26.580575680090565
9429,0,0,0,201,0,0,-40.15240825014902,0.0,0.0
9430,1,0,0,53,201,0,-25.170719795727308,-120.9726219061841,0.0
9431,1,0,0,50,201,0,-20.51037095237789,-125.8127883860971,0.0
9432,1,0,0,56,201,0,-26.011013816607193,-118.69844832205288,0.0
9433,1,1,1,68,40,100,-28.57304291065403,-11.800350227605414,-25.159308183992504
9434,1,0,0,58,201,0,-25.013178707309272,-118.57167586883868,0.0
9435,1,1,1,48,36,105,-22.40212740659784,-9.643640219792792,-26.201861074427843
9436,1,0,0,52,201,0,-24.716440607963012,-159.84347736731561,0.0
9437,0,0,0,201,0,0,-46.545651254049105,0.0,0.0
9438,1,0,0,59,201,0,-23.401554198982335,-119.34969668873345,0.0
9439,0,0,0,201,0,0,-44.06372449567528,0.0,0.0
9440,1,0,0,49,201,0,-24.480598857958448,-138.75015376059392,0.0
9441,1,0,0,69,201,0,-27.03695898436258,-139.9590431635265,0.0
9442,1,1,1,58,31,95,-22.943028373579374,-8.033980227598233,-19.280897444188486
9443,1,1,1,52,33,150,-21.532538484578286,-8.83566734889627,-34.74503169775748
9444,1,0,0,55,201,0,-25.350553744920305,-162.59926639135793,0.0
9445,0,0,0,201,0,0,-204.43203664818463,0.0,0.0
9446,1,1,0,50,24,201,-21.232008020304804,-5.408035491461471,-49.62376639718053
9447,1,0,0,54,201,0,-23.426897791766155,-261.2475005755498,0.0
9448,1,0,0,53,201,0,-25.653599485532062,-113.01935120269694,0.0
9449,1,1,1,65,36,92,-26.65551046186492,-10.297072459530535,-18.674977591588895
9450,1,1,0,50,32,201,-22.731267249753078,-8.740176361108253,-47.98926706857266
9451,1,0,0,51,201,0,-23.47223854807151,-148.3289874952565,0.0
9452,1,1,1,49,26,134,-23.229372444341617,-7.409080634694924,-28.457767356656902
9453,1,0,0,53,201,0,-23.48256401747802,-118.15171817992595,0.0
9454,1,1,1,56,41,146,-22.073567193300185,-12.749568858700886,-29.942721319552284
9455,1,1,0,52,21,201,-22.06895577904202,-5.490709247113998,-49.45897287712441
9456,1,0,0,51,201,0,-23.336907191762652,-283.95949759199215,0.0
9457,1,0,0,49,201,0,-21.677979018625017,-119.29548076013538,0.0
9458,1,0,0,116,201,0,-31.866619360325362,-105.94494248886969,0.0
9459,1,1,1,50,34,100,-22.948920425559212,-9.032242203311386,-20.276315207294587
9460,1,1,1,72,95,186,-27.367526674118018,-33.54226850930593,-37.0970309992506
9461,1,0,0,51,201,0,-24.477478473341193,-156.415472431668,0.0
9462,1,0,0,49,201,0,-20.419239105867238,-124.67971734546245,0.0
9463,1,1,1,55,34,126,-27.24019995408949,-10.413188351465742,-22.90294835564614
9464,1,0,0,52,201,0,-24.89902724588432,-249.22104652475815,0.0
9465,1,0,0,62,201,0,-24.54657533638983,-114.10111034114053,0.0
9466,1,1,1,60,40,110,-23.68434761685391,-10.34944619369241,-27.772980591264822
9467,1,0,0,57,201,0,-25.226016171916363,-121.6719190873725,0.0
9468,1,1,1,51,32,104,-25.565562827715485,-9.2071381008357,-23.293444236465426
9469,1,0,0,95,201,0,-27.96233139876784,-95.86664610608396,0.0
9470,1,0,0,61,201,0,-27.513209681968466,-139.6115816770193,0.0
9471,1,0,0,48,201,0,-21.718900257538735,-174.94202336478796,0.0
9472,1,0,0,48,201,0,-23.123000983374958,-172.5267951817215,0.0
9473,1,1,1,98,90,125,-29.23659951522248,-33.187175448623506,-36.96210390666061
9474,1,0,0,84,201,0,-28.57925615333991,-126.98986878498246,0.0
9475,1,1,1,56,37,83,-23.653021645167897,-11.311733814125855,-16.881254386542626
9476,1,1,1,62,40,124,-23.537629986796446,-12.48312044698541,-35.01380044321378
9477,1,1,1,110,37,154,-33.13354595734492,-10.57607318206807,-32.80673887350026
9478,1,1,0,51,31,201,-22.583273978393148,-8.012624420028164,-57.809684174466334
9479,1,0,0,49,201,0,-24.30801409793445,-197.77721514624415,0.0
9480,1,0,0,50,201,0,-23.271637525026968,-130.16254774488968,0.0
9481,1,1,0,50,20,201,-25.27525331593291,-5.971351838484245,-38.27687949568998
9482,1,1,1,51,25,151,-26.21451024606274,-5.835880756301597,-27.808222161076923
9483,1,1,1,50,20,102,-24.016331093974074,-5.5773091071480385,-16.31178030778421
9484,1,1,1,66,40,86,-26.04990476393922,-12.334911244922452,-19.676908705560013
9485,1,1,1,61,24,134,-27.103057352069758,-6.491788364642738,-25.942667602070582
9486,1,1,1,55,21,153,-24.998899425004243,-5.667916080040765,-27.690890972565985
9487,1,0,0,51,201,0,-22.959873354411492,-116.34965924213834,0.0
9488,1,1,0,51,21,201,-21.433718600992336,-5.943402235850105,-56.64359286700106
9489,1,0,0,52,201,0,-24.920816142470972,-145.1409987649728,0.0
9490,1,1,1,54,32,90,-25.707413035419215,-9.124876607815676,-18.214064745435508
9491,1,1,0,52,22,201,-22.232437062751348,-5.956521292459124,-45.882154652152465
9492,1,0,0,45,201,0,-21.067711857790524,-128.54474309221604,0.0
9493,1,1,1,54,40,117,-23.968780285564936,-11.812455748179751,-21.628968734812165
9494,1,0,0,52,201,0,-24.692024515205006,-120.45940654437885,0.0
9495,0,0,0,201,0,0,-61.22788579774819,0.0,0.0
9496,1,1,1,54,34,105,-24.52591278655177,-9.643926344902123,-24.47822296516513
9497,1,1,1,50,61,103,-24.002350732068187,-22.334348210877966,-27.60584846110342
9498,1,1,1,47,24,105,-23.14403875734856,-5.566471588322603,-19.074293155143657
9499,0,0,0,201,0,0,-39.66612992083868,0.0,0.0
9500,1,1,1,48,35,111,-23.26063959602741,-9.624011565094355,-22.226827724208313
9501,1,0,0,46,201,0,-23.002585892250668,-124.44014960042686,0.0
9502,1,1,0,50,23,201,-22.24706074340245,-5.610549895975389,-48.17695013755266
9503,1,1,1,85,44,94,-28.244996019679416,-13.588385411604767,-20.297554589498287
9504,1,0,0,50,201,0,-22.864109537447483,-263.4452049290632,0.0
9505,1,0,0,59,201,0,-26.41849286215279,-124.52962028712159,0.0
9506,1,1,0,51,21,201,-22.3606900208239,-5.771570995926209,-64.19574063424588
9507,1,1,1,59,38,106,-26.84914901125731,-11.54283052955487,-23.96856561874369
9508,1,0,0,149,201,0,-35.703420489201974,-209.6410231020342,0.0
9509,1,0,0,105,201,0,-29.98175988712063,-93.69059982632042,0.0
9510,1,0,0,66,201,0,-23.872504645425995,-139.71038029183703,0.0
9511,1,1,1,43,154,143,-20.64692665427217,-69.53098128481312,-28.920414781464352
9512,1,1,1,54,34,106,-24.248784180845224,-7.97041882151935,-21.60228877916563
9513,1,0,0,50,201,0,-20.74972237457939,-135.38307283944326,0.0
9514,1,1,1,56,36,95,-24.172433302460906,-11.642505537531209,-23.108744021890317
9515,1,0,0,49,201,0,-22.164148153517974,-136.81422815921482,0.0
9516,1,1,1,55,25,111,-26.450155076050162,-6.9689673443479245,-27.701468975971952
9517,1,0,0,51,201,0,-23.468584451929672,-95.94874540098931,0.0
9518,1,0,0,53,201,0,-25.55977002358561,-207.27999094063858,0.0
9519,1,1,1,86,31,95,-26.1323676610322,-8.297524097449314,-22.312055228321732
9520,1,1,1,74,43,103,-28.261597171826594,-12.589472577980208,-28.19377342091104
9521,1,1,1,50,35,94,-23.13865956135611,-10.193659028172956,-19.07667755361205
9522,1,1,1,56,22,108,-24.057797558367028,-6.0227419429067455,-29.27017653872589
9523,1,1,1,53,28,141,-22.730567236658725,-6.728603285800982,-34.93142867627943
9524,1,0,0,51,201,0,-26.518728875781722,-156.26677155816787,0.0
9525,1,0,0,57,201,0,-26.821841639550684,-358.7437035257472,0.0
9526,1,0,0,52,201,0,-24.79551191110577,-141.30109477056394,0.0
9527,1,0,0,50,201,0,-23.129787772821295,-147.33058746712092,0.0
9528,1,1,1,62,90,91,-23.44935791876413,-31.019446267779525,-17.749824505620715
9529,1,1,1,69,36,91,-25.663414684313747,-9.75164887897976,-20.71401313781935
9530,1,0,0,50,201,0,-24.923984829726308,-270.18548837408736,0.0
9531,0,0,0,201,0,0,-65.90653267518162,0.0,0.0
9532,0,0,0,201,0,0,-88.9051971404868,0.0,0.0
9533,1,0,0,63,201,0,-25.123662742338787,-110.8130241350527,0.0
9534,1,1,1,55,43,104,-24.464368898148738,-13.747828443546085,-22.345162176559388
9535,1,0,0,53,201,0,-26.351864822593463,-142.05650674188067,0.0
9536,1,1,0,54,22,201,-26.374762028904915,-5.669579643696859,-55.023789481990825
9537,1,0,0,49,201,0,-21.515207306691327,-119.21486743669657,0.0
9538,1,1,1,50,25,196,-23.170568293452227,-5.939577264946579,-37.306239253803746
9539,1,0,0,65,201,0,-25.99059228674068,-123.86230364521361,0.0
9540,1,1,1,56,42,126,-25.53339615174657,-12.418415258327382,-22.303010565615864
9541,1,1,1,51,26,125,-24.208340669727992,-7.362901247899629,-36.39619962589925
9542,1,0,0,47,201,0,-21.90755738632462,-269.47942359472097,0.0
9543,1,0,0,50,201,0,-24.583291262274585,-118.2188251464842,0.0
9544,1,0,0,51,201,0,-20.984068804697458,-141.2554317767884,0.0
9545,1,0,0,49,201,0,-21.536792503622273,-119.93086595285132,0.0
9546,1,0,0,48,201,0,-21.720066518146673,-134.2467343416646,0.0
9547,1,0,0,48,201,0,-24.421149333107717,-136.43319475453643,0.0
9548,1,1,1,52,44,87,-23.29445921812815,-14.792335724873105,-17.532506674370964
9549,1,0,0,54,201,0,-25.397002550435598,-129.8829940856921,0.0
9550,1,1,1,60,44,93,-26.66933379413128,-14.366432647629738,-19.09891030883147
9551,1,0,0,49,201,0,-22.87193934946705,-142.09868204944902,0.0
9552,1,0,0,50,201,0,-24.357297935800553,-122.72385397094527,0.0
